GRID_TYPE,GAME_ID,GAME_EVENT_ID,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_NAME,PERIOD,MINUTES_REMAINING,SECONDS_REMAINING,EVENT_TYPE,ACTION_TYPE,SHOT_TYPE,SHOT_ZONE_BASIC,SHOT_ZONE_AREA,SHOT_ZONE_RANGE,SHOT_DISTANCE,LOC_X,LOC_Y,SHOT_ATTEMPTED_FLAG,SHOT_MADE_FLAG,GAME_DATE,HTM,VTM
Shot Chart Detail,22200782,359,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,49,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-17,27,1,0,20230202,DAL,NOP
Shot Chart Detail,22200782,361,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,48,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230202,DAL,NOP
Shot Chart Detail,22200782,363,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,48,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230202,DAL,NOP
Shot Chart Detail,22200782,390,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,24,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-20,-13,1,1,20230202,DAL,NOP
Shot Chart Detail,22200782,427,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,39,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,0,19,1,1,20230202,DAL,NOP
Shot Chart Detail,22200782,433,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,6,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230202,DAL,NOP
Shot Chart Detail,22200798,23,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,44,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,150,24,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,32,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,15,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,68,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,24,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-2,47,1,0,20230204,NOP,LAL
Shot Chart Detail,22200798,103,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,22,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230204,NOP,LAL
Shot Chart Detail,22200798,105,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,18,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-36,8,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,108,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,4,56,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,24,-185,158,1,0,20230204,NOP,LAL
Shot Chart Detail,22200798,115,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,55,Missed Shot,Turnaround Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-96,0,1,0,20230204,NOP,LAL
Shot Chart Detail,22200798,269,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,30,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,284,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,2,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,7,5,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,378,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,419,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,20,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,451,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,4,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-26,5,1,1,20230204,NOP,LAL
Shot Chart Detail,22200798,462,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,2,40,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-4,10,1,1,20230204,NOP,LAL
Shot Chart Detail,22200818,16,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,34,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-65,8,1,0,20230207,NOP,ATL
Shot Chart Detail,22200818,22,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,1,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,61,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,52,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,1,10,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,73,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,42,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-31,64,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,169,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,16,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-17,4,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,333,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,44,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,6,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,337,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,13,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,17,54,164,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,362,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,38,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230207,NOP,ATL
Shot Chart Detail,22200818,381,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,58,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,10,19,1,0,20230207,NOP,ATL
Shot Chart Detail,22200818,495,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,38,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,5,4,1,1,20230207,NOP,ATL
Shot Chart Detail,22200842,14,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,37,Made Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-2,36,1,1,20230210,NOP,CLE
Shot Chart Detail,22200842,62,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,54,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,2,49,1,1,20230210,NOP,CLE
Shot Chart Detail,22200842,216,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,9,6,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230210,NOP,CLE
Shot Chart Detail,22200842,293,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,9,4,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,2,15,1,0,20230210,NOP,CLE
Shot Chart Detail,22200842,346,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,37,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,16,1,0,20230210,NOP,CLE
Shot Chart Detail,22200842,354,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,27,Missed Shot,Pullup Jump shot,2PT Field Goal,Mid-Range,Right Side(R),16-24 ft.,16,165,8,1,0,20230210,NOP,CLE
Shot Chart Detail,22200842,372,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,10,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-33,34,1,0,20230210,NOP,CLE
Shot Chart Detail,22200842,398,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,59,Missed Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230210,NOP,CLE
Shot Chart Detail,22200864,10,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,13,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Left Side Center(LC),24+ ft.,25,-130,224,1,0,20230213,OKC,NOP
Shot Chart Detail,22200864,179,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,10,4,Made Shot,Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,6,-1,1,1,20230213,OKC,NOP
Shot Chart Detail,22200864,194,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,31,Made Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,12,-6,120,1,1,20230213,OKC,NOP
Shot Chart Detail,22200864,210,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,34,Made Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-61,-13,1,1,20230213,OKC,NOP
Shot Chart Detail,22200864,351,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,55,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-16,15,1,1,20230213,OKC,NOP
Shot Chart Detail,22200864,512,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,10,7,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,20,10,1,1,20230213,OKC,NOP
Shot Chart Detail,22200882,24,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,12,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,14,-148,-1,1,1,20230215,LAL,NOP
Shot Chart Detail,22200882,49,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,44,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side Center(RC),16-24 ft.,16,55,156,1,0,20230215,LAL,NOP
Shot Chart Detail,22200882,166,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,11,38,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,25,43,1,1,20230215,LAL,NOP
Shot Chart Detail,22200882,211,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,12,Made Shot,Alley Oop Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,10,14,1,1,20230215,LAL,NOP
Shot Chart Detail,22200882,538,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,34,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,21,13,1,0,20230215,LAL,NOP
Shot Chart Detail,22200882,570,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,9,47,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230215,LAL,NOP
Shot Chart Detail,22200882,620,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,22,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230215,LAL,NOP
Shot Chart Detail,22200882,638,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,4,49,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-30,30,1,1,20230215,LAL,NOP
Shot Chart Detail,22200882,643,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,4,12,Made Shot,Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,70,7,1,1,20230215,LAL,NOP
Shot Chart Detail,22200890,23,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,37,Missed Shot,Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,-4,37,1,0,20230223,TOR,NOP
Shot Chart Detail,22200890,27,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,15,Missed Shot,Pullup Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,38,53,1,0,20230223,TOR,NOP
Shot Chart Detail,22200890,343,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,23,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,7,8,1,1,20230223,TOR,NOP
Shot Chart Detail,22200890,357,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,34,Missed Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,0,20230223,TOR,NOP
Shot Chart Detail,22200890,370,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,7,42,Made Shot,Cutting Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,39,22,1,1,20230223,TOR,NOP
Shot Chart Detail,22200890,512,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,4,Made Shot,Hook Bank Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,6,1,1,20230223,TOR,NOP
Shot Chart Detail,22200890,518,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,10,20,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,20,1,0,20230223,TOR,NOP
Shot Chart Detail,22200890,520,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,10,17,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230223,TOR,NOP
Shot Chart Detail,22200906,13,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,49,Made Shot,Putback Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20230225,NYK,NOP
Shot Chart Detail,22200906,86,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,39,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-56,10,1,0,20230225,NYK,NOP
Shot Chart Detail,22200906,181,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,9,23,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side Center(LC),16-24 ft.,19,-148,133,1,0,20230225,NYK,NOP
Shot Chart Detail,22200906,243,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,41,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-2,-13,1,1,20230225,NYK,NOP
Shot Chart Detail,22200906,251,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,4,2,Missed Shot,Layup Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-38,33,1,0,20230225,NYK,NOP
Shot Chart Detail,22200906,296,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,0,41,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,15,98,115,1,1,20230225,NYK,NOP
Shot Chart Detail,22200906,316,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,10,Made Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,6,79,1,1,20230225,NYK,NOP
Shot Chart Detail,22200906,331,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,51,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,61,31,1,0,20230225,NYK,NOP
Shot Chart Detail,22200906,365,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,6,46,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,25,-17,250,1,0,20230225,NYK,NOP
Shot Chart Detail,22200906,386,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,10,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-7,4,1,1,20230225,NYK,NOP
Shot Chart Detail,22200906,532,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,7,52,Missed Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,4,-1,48,1,0,20230225,NYK,NOP
Shot Chart Detail,22200922,80,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,14,Missed Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,7,-74,2,1,0,20230227,NOP,ORL
Shot Chart Detail,22200922,167,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,0,15,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,12,124,2,1,0,20230227,NOP,ORL
Shot Chart Detail,22200922,217,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,26,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-6,2,1,1,20230227,NOP,ORL
Shot Chart Detail,22200922,514,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,11,41,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,4,1,1,20230227,NOP,ORL
Shot Chart Detail,22200976,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,40,Made Shot,Turnaround Hook Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,-12,10,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,35,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,42,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,33,5,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,72,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,29,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,24,125,215,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,232,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,5,2,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,9,-98,4,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,275,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,1,34,Made Shot,Cutting Finger Roll Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-4,4,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,330,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,40,Missed Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,23,4,1,0,20230306,SAC,NOP
Shot Chart Detail,22200976,332,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,37,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,11,11,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,359,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,41,Made Shot,Tip Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,483,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,9,41,Made Shot,Turnaround Jump Shot,2PT Field Goal,In The Paint (Non-RA),Left Side(L),8-16 ft.,8,-51,68,1,1,20230306,SAC,NOP
Shot Chart Detail,22200976,494,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,8,39,Missed Shot,Hook Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,8,47,68,1,0,20230306,SAC,NOP
Shot Chart Detail,22200976,529,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,4,6,30,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,16,6,1,1,20230306,SAC,NOP
Shot Chart Detail,22201011,38,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,34,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,18,20,1,1,20230311,NOP,OKC
Shot Chart Detail,22201011,57,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,43,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,12,-98,70,1,1,20230311,NOP,OKC
Shot Chart Detail,22201011,80,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,6,9,Made Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,26,-58,257,1,1,20230311,NOP,OKC
Shot Chart Detail,22201011,113,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,3,59,Missed Shot,Driving Layup Shot,2PT Field Goal,In The Paint (Non-RA),Right Side(R),8-16 ft.,11,74,85,1,0,20230311,NOP,OKC
Shot Chart Detail,22201011,233,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,7,36,Missed Shot,Floating Jump shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,56,34,1,0,20230311,NOP,OKC
Shot Chart Detail,22201011,383,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,51,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,25,22,1,1,20230311,NOP,OKC
Shot Chart Detail,22201017,10,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,30,Made Shot,Cutting Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,-1,7,1,1,20230312,NOP,POR
Shot Chart Detail,22201017,25,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,58,Missed Shot,Driving Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),8-16 ft.,9,16,89,1,0,20230312,NOP,POR
Shot Chart Detail,22201017,35,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,8,22,Missed Shot,Turnaround Fadeaway shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,6,-62,26,1,0,20230312,NOP,POR
Shot Chart Detail,22201017,65,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,5,49,Made Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,1,28,1,1,20230312,NOP,POR
Shot Chart Detail,22201017,364,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,3,Missed Shot,Driving Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,17,13,1,0,20230312,NOP,POR
Shot Chart Detail,22201017,366,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,0,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-21,4,1,1,20230312,NOP,POR
Shot Chart Detail,22201017,376,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,10,Made Shot,Driving Dunk Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,1,4,1,1,20230312,NOP,POR
Shot Chart Detail,22201017,404,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,5,48,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Left Side(L),8-16 ft.,11,-115,-22,1,1,20230312,NOP,POR
Shot Chart Detail,22201030,15,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,14,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Right Side Center(RC),24+ ft.,25,150,206,1,0,20230314,NOP,LAL
Shot Chart Detail,22201030,23,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,10,29,Missed Shot,Jump Shot,3PT Field Goal,Above the Break 3,Center(C),24+ ft.,24,21,247,1,0,20230314,NOP,LAL
Shot Chart Detail,22201030,30,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,9,24,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-2,20,1,0,20230314,NOP,LAL
Shot Chart Detail,22201030,52,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,7,16,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-1,51,1,1,20230314,NOP,LAL
Shot Chart Detail,22201030,212,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,2,8,3,Made Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,9,97,20,1,1,20230314,NOP,LAL
Shot Chart Detail,22201030,363,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,11,3,Made Shot,Driving Reverse Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,2,-18,15,1,1,20230314,NOP,LAL
Shot Chart Detail,22201030,366,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,29,Missed Shot,Jump Shot,2PT Field Goal,Mid-Range,Right Side(R),8-16 ft.,11,113,29,1,0,20230314,NOP,LAL
Shot Chart Detail,22201030,372,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,10,3,Missed Shot,Cutting Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,3,0,33,1,0,20230314,NOP,LAL
Shot Chart Detail,22201030,387,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,9,13,Made Shot,Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,1,15,8,1,1,20230314,NOP,LAL
Shot Chart Detail,22201030,393,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,3,8,43,Made Shot,Putback Layup Shot,2PT Field Goal,Restricted Area,Center(C),Less Than 8 ft.,0,0,0,1,1,20230314,NOP,LAL
Shot Chart Detail,22201051,7,202685,Jonas Valanciunas,1610612740,New Orleans Pelicans,1,11,36,Made Shot,Turnaround Hook Shot,2PT Field Goal,In The Paint (Non-RA),Center(C),Less Than 8 ft.,5,-47,34,1,1,20230317,HOU,NOP
